order_id,customer_id,order_date,channel,store_id,order_status
ORD0000464,CUST01198,2023-07-30,Online,,Delivered
ORD0000465,CUST00171,2023-04-25,App,,Cancelled
ORD0000466,CUST02893,2023-11-09,Online,,Cancelled
ORD0000467,CUST03896,2024-10-10,Online,,Cancelled
ORD0000468,CUST01878,2023-09-04,App,,Delivered
ORD0000469,CUST00404,2023-05-22,Online,,Delivered
ORD0000470,CUST01934,2024-05-06,App,,Returned
ORD0000471,CUST00045,2024-04-10,App,,Returned
ORD0000472,CUST03903,2024-04-11,Store,STORE010,Shipped
ORD0000473,CUST03129,2023-08-03,Store,STORE017,Cancelled
ORD0000474,CUST01727,2024-05-03,Online,,Returned
ORD0000475,CUST02173,2024-04-10,Store,STORE033,Cancelled
ORD0000476,CUST02009,2024-03-10,Online,,Shipped
ORD0000477,CUST03771,2023-06-04,Online,,Delivered
ORD0000478,CUST02015,2024-05-14,App,,Cancelled
ORD0000479,CUST00527,2024-10-09,App,,Shipped
ORD0000480,CUST01836,2024-11-10,Store,STORE009,Cancelled
ORD0000481,CUST04036,2023-09-08,Online,,Delivered
ORD0000482,CUST04815,2024-04-22,Online,,Delivered
ORD0000483,CUST03889,2023-12-23,App,,Cancelled
ORD0000484,CUST02418,2024-10-31,Store,STORE003,Returned
ORD0000485,CUST01604,2024-09-27,Store,STORE007,Shipped
ORD0000486,CUST01880,2024-10-31,Online,,Returned
ORD0000487,CUST00858,2024-10-31,App,,Shipped
ORD0000488,CUST03103,2023-06-04,Online,,Returned
ORD0000489,CUST00811,2023-10-22,App,,Returned
ORD0000490,CUST02318,2023-05-14,Online,,Delivered
ORD0000491,CUST00684,2023-08-08,App,,Delivered
ORD0000492,CUST04900,2024-05-19,App,,Delivered
ORD0000493,CUST04943,2023-12-31,Online,,Returned
ORD0000494,CUST01426,2024-06-19,App,,Returned
ORD0000495,CUST04700,2023-10-13,App,,Returned
ORD0000496,CUST00785,2024-03-12,Store,STORE048,Shipped
ORD0000497,CUST04214,2024-05-15,Store,STORE014,Returned
ORD0000498,CUST03972,2023-08-02,Online,,Returned
ORD0000499,CUST02683,2023-08-04,Store,STORE023,Cancelled
ORD0000500,CUST01116,2023-03-21,Online,,Returned
ORD0000501,CUST04874,2024-04-07,Online,,Delivered
ORD0000502,CUST03190,2023-10-19,Store,STORE003,Returned
ORD0000503,CUST02709,2023-06-08,App,,Shipped
ORD0000504,CUST04916,2024-01-06,Store,STORE023,Returned
ORD0000505,CUST01619,2024-05-30,Store,STORE049,Cancelled
ORD0000506,CUST03066,2024-09-10,App,,Returned
ORD0000507,CUST04390,2024-11-08,Store,STORE009,Returned
ORD0000508,CUST01362,2024-08-09,App,,Cancelled
ORD0000509,CUST04648,2024-11-22,Online,,Returned
ORD0000510,CUST03203,2023-06-06,Store,STORE003,Shipped
ORD0000511,CUST03187,2023-05-14,Online,,Returned
ORD0000512,CUST01821,2024-10-02,App,,Returned
ORD0000513,CUST04189,2024-02-22,Store,STORE002,Shipped
ORD0000514,CUST02028,2024-11-14,App,,Returned
ORD0000515,CUST03840,2024-10-30,Online,,Returned
ORD0000516,CUST02037,2024-02-01,App,,Cancelled
ORD0000517,CUST04114,2024-04-18,Online,,Delivered
ORD0000518,CUST02367,2024-02-20,App,,Delivered
ORD0000519,CUST01774,2023-12-13,Store,STORE038,Shipped
ORD0000520,CUST04309,2023-03-16,Store,STORE008,Cancelled
ORD0000521,CUST00550,2023-10-04,Store,STORE049,Returned
ORD0000522,CUST04352,2024-06-24,Online,,Shipped
ORD0000523,CUST00790,2023-09-05,App,,Shipped
ORD0000524,CUST01572,2023-01-12,Store,STORE042,Delivered
ORD0000525,CUST02087,2024-12-07,Online,,Shipped
ORD0000526,CUST01994,2024-09-06,App,,Shipped
ORD0000527,CUST01526,2024-02-27,App,,Shipped
ORD0000528,CUST04063,2024-12-20,Store,STORE024,Shipped
ORD0000529,CUST03842,2023-01-30,App,,Delivered
ORD0000530,CUST04061,2023-11-07,App,,Returned
ORD0000531,CUST04454,2023-11-19,App,,Cancelled
ORD0000532,CUST04709,2024-05-03,Store,STORE014,Returned
ORD0000533,CUST00148,2023-09-29,App,,Shipped
ORD0000534,CUST04188,2023-10-14,Store,STORE029,Shipped
ORD0000535,CUST00439,2023-02-07,App,,Delivered
ORD0000536,CUST04478,2023-03-07,App,,Shipped
ORD0000537,CUST01761,2024-07-01,App,,Shipped
ORD0000538,CUST02300,2024-04-28,Online,,Cancelled
ORD0000539,CUST03571,2024-11-28,App,,Shipped
ORD0000540,CUST04712,2023-12-14,App,,Returned
ORD0000541,CUST00572,2023-11-28,Store,STORE021,Delivered
ORD0000542,CUST03596,2024-07-19,App,,Delivered
ORD0000543,CUST03834,2024-06-20,Store,STORE035,Returned
ORD0000544,CUST04071,2023-09-03,Online,,Returned
ORD0000545,CUST00818,2023-10-19,Store,STORE016,Returned
ORD0000546,CUST02200,2023-01-30,App,,Cancelled
ORD0000547,CUST00375,2024-11-18,Online,,Cancelled
ORD0000548,CUST03652,2023-03-11,App,,Returned
ORD0000549,CUST03656,2023-09-03,Online,,Shipped
ORD0000550,CUST02399,2024-07-29,Store,STORE044,Shipped
ORD0000551,CUST01523,2023-07-24,Online,,Returned
ORD0000552,CUST04363,2024-03-29,Store,STORE028,Shipped
ORD0000553,CUST03260,2024-06-25,App,,Shipped
ORD0000554,CUST04414,2023-01-10,App,,Shipped
ORD0000555,CUST03267,2024-10-07,Store,STORE030,Returned
ORD0000556,CUST00041,2023-09-13,Store,STORE019,Delivered
ORD0000557,CUST00086,2023-10-13,App,,Cancelled
ORD0000558,CUST01956,2024-01-02,App,,Returned
ORD0000559,CUST00171,2023-02-20,App,,Shipped
ORD0000560,CUST00087,2024-07-30,Online,,Shipped
ORD0000561,CUST01942,2023-01-11,App,,Delivered
ORD0000562,CUST04785,2024-07-27,Store,STORE037,Shipped
ORD0000563,CUST02162,2023-06-01,Online,,Cancelled
ORD0000564,CUST01414,2023-03-26,Online,,Delivered
ORD0000565,CUST00828,2024-10-29,App,,Delivered
ORD0000566,CUST01006,2024-06-05,App,,Delivered
ORD0000567,CUST04672,2023-07-04,Online,,Cancelled
ORD0000568,CUST00536,2023-02-04,Online,,Shipped
ORD0000569,CUST00826,2023-07-01,Online,,Returned
ORD0000570,CUST04225,2024-01-08,App,,Shipped
ORD0000571,CUST03830,2023-04-18,Online,,Returned
ORD0000572,CUST03485,2024-06-15,Online,,Cancelled
ORD0000573,CUST04914,2023-10-10,Online,,Cancelled
ORD0000574,CUST01712,2023-10-04,Online,,Cancelled
ORD0000575,CUST03345,2024-12-10,Online,,Returned
ORD0000576,CUST03225,2023-03-14,Store,STORE042,Delivered
ORD0000577,CUST01718,2024-05-30,Online,,Cancelled
ORD0000578,CUST03069,2024-04-08,Store,STORE034,Returned
ORD0000579,CUST02325,2024-11-17,App,,Cancelled
ORD0000580,CUST03933,2024-12-14,App,,Delivered
ORD0000581,CUST04956,2024-09-06,App,,Returned
ORD0000582,CUST04466,2023-12-16,Online,,Shipped
ORD0000583,CUST04239,2023-02-10,Online,,Delivered
ORD0000584,CUST03123,2024-11-25,Online,,Shipped
ORD0000585,CUST04106,2023-03-20,App,,Delivered
ORD0000586,CUST02057,2024-06-29,App,,Shipped
ORD0000587,CUST02301,2023-07-30,App,,Shipped
ORD0000588,CUST00231,2023-09-19,App,,Shipped
ORD0000589,CUST04960,2023-09-02,Store,STORE048,Shipped
ORD0000590,CUST00927,2023-05-22,Store,STORE037,Returned
ORD0000591,CUST03356,2024-12-24,Online,,Cancelled
ORD0000592,CUST00348,2023-08-18,Store,STORE040,Cancelled
ORD0000593,CUST02080,2024-02-10,Online,,Returned
ORD0000594,CUST00392,2024-10-27,App,,Delivered
ORD0000595,CUST00674,2024-01-30,Store,STORE013,Cancelled
ORD0000596,CUST04975,2023-10-19,App,,Returned
ORD0000597,CUST01790,2024-01-23,App,,Delivered
ORD0000598,CUST01864,2024-12-23,App,,Shipped
ORD0000599,CUST01705,2023-10-27,App,,Delivered
ORD0000600,CUST00049,2023-03-21,App,,Cancelled
ORD0000601,CUST01997,2023-12-19,Online,,Shipped
ORD0000602,CUST00115,2023-09-30,Store,STORE000,Returned
ORD0000603,CUST02539,2023-04-11,Store,STORE005,Shipped
ORD0000604,CUST02323,2023-10-26,Online,,Delivered
ORD0000605,CUST02820,2023-06-20,Store,STORE048,Delivered
ORD0000606,CUST02801,2023-12-09,Online,,Shipped
ORD0000607,CUST00145,2024-01-31,Store,STORE003,Returned
ORD0000608,CUST01928,2024-08-19,Online,,Shipped
ORD0000609,CUST04850,2023-07-29,App,,Returned
ORD0000610,CUST02682,2023-09-01,Online,,Cancelled
ORD0000611,CUST01275,2023-06-11,Online,,Returned
ORD0000612,CUST03813,2024-03-24,Store,STORE017,Delivered
ORD0000613,CUST01987,2024-05-19,App,,Delivered
ORD0000614,CUST00378,2024-05-20,Online,,Delivered
ORD0000615,CUST04516,2023-08-19,App,,Shipped
ORD0000616,CUST00811,2023-07-03,App,,Shipped
ORD0000617,CUST00009,2024-03-11,Store,STORE013,Shipped
ORD0000618,CUST00298,2023-02-23,Online,,Shipped
ORD0000619,CUST00891,2024-01-14,Store,STORE022,Delivered
ORD0000620,CUST04857,2023-05-20,Online,,Delivered
ORD0000621,CUST01047,2024-05-15,Online,,Delivered
ORD0000622,CUST00346,2024-05-10,Store,STORE026,Returned
ORD0000623,CUST00806,2023-01-13,Store,STORE041,Cancelled
ORD0000624,CUST01913,2023-10-18,App,,Shipped
ORD0000625,CUST04108,2023-09-22,App,,Returned
ORD0000626,CUST02992,2024-03-11,Store,STORE045,Cancelled
ORD0000627,CUST00862,2024-06-11,Online,,Cancelled
ORD0000628,CUST02119,2023-03-09,App,,Returned
ORD0000629,CUST02406,2024-12-02,Store,STORE045,Returned
ORD0000630,CUST04206,2023-11-04,App,,Returned
ORD0000631,CUST02045,2024-05-13,App,,Cancelled
ORD0000632,CUST00485,2024-12-29,App,,Cancelled
ORD0000633,CUST04168,2024-08-19,Store,STORE040,Cancelled
ORD0000634,CUST04710,2024-04-17,Store,STORE031,Shipped
ORD0000635,CUST01102,2023-03-13,Store,STORE043,Shipped
ORD0000636,CUST01242,2023-06-22,Store,STORE037,Returned
ORD0000637,CUST02941,2023-12-20,Store,STORE039,Cancelled
ORD0000638,CUST01062,2023-07-15,App,,Shipped
ORD0000639,CUST04778,2024-11-28,App,,Returned
ORD0000640,CUST02278,2023-04-20,App,,Shipped
ORD0000641,CUST03300,2023-03-12,Store,STORE011,Returned
ORD0000642,CUST01288,2023-05-01,App,,Cancelled
ORD0000643,CUST04193,2024-01-04,App,,Delivered
ORD0000644,CUST03908,2024-03-12,Online,,Returned
ORD0000645,CUST04299,2023-11-07,Store,STORE031,Delivered
ORD0000646,CUST03418,2024-07-31,Online,,Returned
ORD0000647,CUST03354,2024-03-03,App,,Delivered
ORD0000648,CUST02278,2023-10-15,App,,Shipped
ORD0000649,CUST02912,2023-05-26,Online,,Cancelled
ORD0000650,CUST00680,2023-06-14,Store,STORE038,Cancelled
ORD0000651,CUST02079,2024-01-26,Store,STORE005,Delivered
ORD0000652,CUST03746,2023-01-23,Store,STORE047,Shipped
ORD0000653,CUST01357,2024-05-23,App,,Shipped
ORD0000654,CUST02076,2023-07-16,App,,Delivered
ORD0000655,CUST02165,2023-10-06,App,,Shipped
ORD0000656,CUST01003,2024-04-06,Online,,Cancelled
ORD0000657,CUST03192,2024-11-11,Online,,Delivered
ORD0000658,CUST01434,2023-07-09,Online,,Shipped
ORD0000659,CUST03769,2023-12-20,App,,Cancelled
ORD0000660,CUST02941,2023-01-28,App,,Shipped
ORD0000661,CUST02516,2023-05-04,App,,Cancelled
ORD0000662,CUST02701,2023-11-04,App,,Delivered
ORD0000663,CUST02178,2024-09-04,App,,Cancelled
ORD0000664,CUST01857,2024-03-22,Store,STORE039,Cancelled
ORD0000665,CUST01861,2024-08-30,Store,STORE002,Delivered
ORD0000666,CUST03945,2023-02-10,Store,STORE022,Shipped
ORD0000667,CUST00610,2023-07-12,App,,Delivered
ORD0000668,CUST04044,2023-02-04,Online,,Delivered
ORD0000669,CUST00747,2023-05-12,App,,Shipped
ORD0000670,CUST04961,2023-10-27,Online,,Cancelled
ORD0000671,CUST03471,2023-04-04,Online,,Returned
ORD0000672,CUST04078,2023-05-12,Store,STORE016,Shipped
ORD0000673,CUST02912,2024-02-14,Store,STORE039,Returned
ORD0000674,CUST00364,2023-06-30,App,,Shipped
ORD0000675,CUST02775,2024-06-18,Store,STORE032,Returned
ORD0000676,CUST01040,2024-08-16,Online,,Shipped
ORD0000677,CUST00725,2024-07-04,Store,STORE034,Cancelled
ORD0000678,CUST00738,2023-11-17,Store,STORE012,Cancelled
ORD0000679,CUST03187,2024-12-03,Store,STORE048,Cancelled
ORD0000680,CUST00432,2024-08-28,Online,,Cancelled
ORD0000681,CUST01632,2024-04-14,App,,Delivered
ORD0000682,CUST04287,2024-05-27,Online,,Delivered
ORD0000683,CUST02454,2023-09-28,Online,,Shipped
ORD0000684,CUST02600,2024-11-01,Online,,Delivered
ORD0000685,CUST00507,2024-11-03,Store,STORE002,Cancelled
ORD0000686,CUST04543,2023-07-30,App,,Shipped
ORD0000687,CUST01929,2024-05-12,App,,Cancelled
ORD0000688,CUST03834,2023-02-06,Online,,Returned
ORD0000689,CUST01922,2024-02-04,Online,,Cancelled
ORD0000690,CUST04786,2024-02-09,Online,,Delivered
ORD0000691,CUST01058,2024-03-05,App,,Delivered
ORD0000692,CUST04892,2023-09-05,Online,,Delivered
ORD0000693,CUST00510,2023-06-22,Online,,Shipped
ORD0000694,CUST02607,2024-06-28,Store,STORE025,Shipped
ORD0000695,CUST01235,2023-05-10,Online,,Cancelled
ORD0000696,CUST04843,2023-06-12,App,,Returned
ORD0000697,CUST01575,2023-01-02,Online,,Delivered
ORD0000698,CUST00947,2023-06-17,App,,Delivered
ORD0000699,CUST04684,2024-05-21,App,,Returned
ORD0000700,CUST02877,2023-03-28,Store,STORE018,Delivered
ORD0000701,CUST01582,2023-01-09,Online,,Returned
ORD0000702,CUST04236,2023-06-08,App,,Cancelled
ORD0000703,CUST02567,2023-02-12,Store,STORE019,Returned
ORD0000704,CUST03274,2023-05-03,App,,Returned
ORD0000705,CUST01937,2023-04-20,Online,,Returned
ORD0000706,CUST02227,2024-11-01,Store,STORE017,Returned
ORD0000707,CUST01416,2024-03-13,Store,STORE021,Shipped
ORD0000708,CUST00191,2023-01-30,Store,STORE019,Cancelled
ORD0000709,CUST00396,2023-03-03,Store,STORE008,Cancelled
ORD0000710,CUST04744,2023-10-24,App,,Shipped
ORD0000711,CUST01384,2024-08-03,Store,STORE032,Cancelled
ORD0000712,CUST01081,2024-06-07,App,,Returned
ORD0000713,CUST03850,2024-02-04,Online,,Cancelled
ORD0000714,CUST01988,2024-02-14,Online,,Delivered
ORD0000715,CUST03476,2023-04-18,Online,,Returned
ORD0000716,CUST04282,2023-01-13,Store,STORE009,Cancelled
ORD0000717,CUST03960,2023-04-16,App,,Cancelled
ORD0000718,CUST00970,2024-08-06,Store,STORE018,Returned
ORD0000719,CUST01043,2024-07-28,App,,Shipped
ORD0000720,CUST04028,2024-06-16,App,,Delivered
ORD0000721,CUST01677,2023-08-05,App,,Returned
ORD0000722,CUST02246,2024-05-07,Online,,Shipped
ORD0000723,CUST02582,2024-03-31,Online,,Delivered
ORD0000724,CUST04782,2023-12-18,App,,Shipped
ORD0000725,CUST03789,2024-03-08,Store,STORE034,Shipped
ORD0000726,CUST00575,2024-04-22,Store,STORE047,Returned
ORD0000727,CUST00756,2023-11-08,Online,,Returned
ORD0000728,CUST01093,2023-04-21,Online,,Delivered
ORD0000729,CUST04957,2023-05-24,Store,STORE040,Shipped
ORD0000730,CUST04812,2024-10-01,App,,Delivered
ORD0000731,CUST00924,2023-06-08,App,,Delivered
ORD0000732,CUST01900,2023-04-29,Store,STORE034,Shipped
ORD0000733,CUST02537,2023-02-01,Store,STORE001,Shipped
ORD0000734,CUST03286,2024-06-13,App,,Delivered
ORD0000735,CUST02899,2023-11-02,Store,STORE008,Shipped
ORD0000736,CUST02345,2024-10-20,Store,STORE022,Delivered
ORD0000737,CUST01543,2024-05-22,App,,Delivered
ORD0000738,CUST02838,2024-11-21,Online,,Shipped
ORD0000739,CUST03712,2024-06-17,App,,Returned
ORD0000740,CUST00176,2023-01-07,Online,,Shipped
ORD0000741,CUST04460,2024-03-25,Online,,Returned
ORD0000742,CUST01741,2024-07-06,Online,,Cancelled
ORD0000743,CUST04056,2024-10-22,Store,STORE038,Returned
ORD0000744,CUST01849,2023-02-12,Online,,Shipped
ORD0000745,CUST03102,2024-06-16,Store,STORE009,Shipped
ORD0000746,CUST01313,2023-11-19,Store,STORE025,Returned
ORD0000747,CUST00030,2023-10-30,Store,STORE010,Shipped
ORD0000748,CUST03388,2023-10-12,Store,STORE049,Cancelled
ORD0000749,CUST02891,2023-01-16,App,,Returned
ORD0000750,CUST03975,2024-03-29,App,,Returned
ORD0000751,CUST01817,2024-02-14,Online,,Delivered
ORD0000752,CUST04237,2024-08-17,Online,,Returned
ORD0000753,CUST02552,2024-06-01,App,,Shipped
ORD0000754,CUST01689,2023-03-03,Online,,Returned
ORD0000755,CUST01659,2024-07-24,Store,STORE014,Shipped
ORD0000756,CUST04306,2024-07-23,Online,,Cancelled
ORD0000757,CUST01570,2024-09-08,App,,Shipped
ORD0000758,CUST01846,2023-10-06,Online,,Delivered
ORD0000759,CUST01319,2024-12-25,Store,STORE007,Returned
ORD0000760,CUST02930,2024-06-02,Online,,Returned
ORD0000761,CUST00781,2024-09-19,Online,,Returned
ORD0000762,CUST03164,2024-03-03,App,,Returned
ORD0000763,CUST04075,2023-08-18,Store,STORE038,Returned
ORD0000764,CUST01833,2024-05-27,Online,,Delivered
ORD0000765,CUST04647,2023-12-14,Online,,Delivered
ORD0000766,CUST01234,2023-05-12,Online,,Cancelled
ORD0000767,CUST04374,2023-12-22,App,,Delivered
ORD0000768,CUST01872,2024-01-30,Store,STORE027,Returned
ORD0000769,CUST02156,2024-01-22,Online,,Delivered
ORD0000770,CUST00993,2023-07-08,Online,,Cancelled
ORD0000771,CUST00689,2023-08-28,Online,,Shipped
ORD0000772,CUST03382,2024-09-21,App,,Delivered
ORD0000773,CUST01450,2023-07-03,App,,Returned
ORD0000774,CUST01824,2023-03-01,Store,STORE023,Cancelled
ORD0000775,CUST00515,2023-03-03,Online,,Delivered
ORD0000776,CUST01026,2023-08-17,Store,STORE007,Returned
ORD0000777,CUST03645,2023-05-13,Online,,Returned
ORD0000778,CUST02296,2024-04-22,Online,,Delivered
ORD0000779,CUST03923,2024-04-13,Online,,Shipped
ORD0000780,CUST00161,2023-08-04,Online,,Delivered
ORD0000781,CUST02356,2024-09-04,App,,Delivered
ORD0000782,CUST02585,2023-04-03,Online,,Delivered
ORD0000783,CUST00193,2024-12-13,App,,Shipped
ORD0000784,CUST04851,2024-03-15,Online,,Returned
ORD0000785,CUST00518,2024-12-11,Store,STORE026,Delivered
ORD0000786,CUST02304,2023-10-20,App,,Delivered
ORD0000787,CUST04698,2024-02-21,Online,,Delivered
ORD0000788,CUST02176,2023-11-08,Store,STORE036,Delivered
ORD0000789,CUST00276,2023-01-19,App,,Cancelled
ORD0000790,CUST01504,2023-06-16,App,,Shipped
ORD0000791,CUST02862,2023-04-25,Online,,Cancelled
ORD0000792,CUST00358,2023-08-15,Online,,Returned
ORD0000793,CUST03696,2024-04-25,App,,Delivered
ORD0000794,CUST03436,2023-06-02,Store,STORE021,Returned
ORD0000795,CUST00171,2023-12-04,Store,STORE013,Delivered
ORD0000796,CUST00438,2024-10-08,Online,,Delivered
ORD0000797,CUST03611,2024-08-18,App,,Cancelled
ORD0000798,CUST01214,2024-05-22,Online,,Returned
ORD0000799,CUST03693,2023-08-07,Online,,Shipped
ORD0000800,CUST00509,2024-10-14,App,,Returned
ORD0000801,CUST03805,2023-05-02,Store,STORE010,Cancelled
ORD0000802,CUST02531,2024-03-20,Online,,Returned
ORD0000803,CUST00476,2023-10-02,Online,,Shipped
ORD0000804,CUST01657,2023-01-12,Store,STORE030,Shipped
ORD0000805,CUST01864,2023-09-18,Online,,Delivered
ORD0000806,CUST03220,2024-02-23,Store,STORE009,Cancelled
ORD0000807,CUST01634,2023-01-05,Online,,Delivered
ORD0000808,CUST02779,2023-05-15,Store,STORE022,Shipped
ORD0000809,CUST00735,2023-08-06,App,,Cancelled
ORD0000810,CUST02178,2023-07-15,Store,STORE035,Delivered
ORD0000811,CUST01879,2024-08-11,App,,Returned
ORD0000812,CUST04024,2023-03-05,App,,Cancelled
ORD0000813,CUST04146,2024-04-10,Online,,Cancelled
ORD0000814,CUST03436,2024-02-27,Online,,Returned
ORD0000815,CUST02979,2023-09-12,Online,,Returned
ORD0000816,CUST03746,2024-01-29,Online,,Cancelled
ORD0000817,CUST00014,2023-08-23,Store,STORE000,Cancelled
ORD0000818,CUST01566,2024-02-22,Online,,Shipped
ORD0000819,CUST03719,2023-09-18,Store,STORE037,Returned
ORD0000820,CUST01719,2024-03-27,App,,Returned
ORD0000821,CUST04546,2024-06-28,Online,,Shipped
ORD0000822,CUST03147,2023-11-04,Online,,Cancelled
ORD0000823,CUST04351,2024-12-02,App,,Shipped
ORD0000824,CUST01852,2024-06-08,Store,STORE043,Shipped
ORD0000825,CUST03401,2024-01-02,Store,STORE003,Returned
ORD0000826,CUST02600,2023-09-15,Store,STORE014,Returned
ORD0000827,CUST00346,2024-01-23,Online,,Shipped
ORD0000828,CUST01758,2023-12-06,App,,Returned
ORD0000829,CUST02437,2023-12-07,Store,STORE047,Cancelled
ORD0000830,CUST02396,2023-12-21,App,,Cancelled
ORD0000831,CUST02099,2023-09-26,Store,STORE023,Shipped
ORD0000832,CUST02638,2024-02-08,Online,,Returned
ORD0000833,CUST03116,2023-08-23,App,,Returned
ORD0000834,CUST00132,2024-02-19,App,,Cancelled
ORD0000835,CUST02081,2023-08-30,App,,Returned
ORD0000836,CUST02597,2024-06-27,Store,STORE001,Cancelled
ORD0000837,CUST04898,2024-04-06,Store,STORE007,Cancelled
ORD0000838,CUST04149,2024-06-05,App,,Cancelled
ORD0000839,CUST00730,2023-01-05,Online,,Shipped
ORD0000840,CUST00083,2024-10-28,Store,STORE027,Returned
ORD0000841,CUST04108,2024-04-18,Store,STORE041,Shipped
ORD0000842,CUST02979,2023-08-14,Store,STORE047,Delivered
ORD0000843,CUST01852,2024-06-08,Online,,Cancelled
ORD0000844,CUST00153,2023-11-16,Online,,Returned
ORD0000845,CUST03700,2023-09-06,Online,,Shipped
ORD0000846,CUST00833,2024-04-26,Store,STORE040,Cancelled
ORD0000847,CUST03530,2023-09-30,Online,,Delivered
ORD0000848,CUST02140,2023-02-06,Store,STORE024,Delivered
ORD0000849,CUST03905,2023-05-10,Store,STORE027,Shipped
ORD0000850,CUST03944,2024-06-04,App,,Shipped
ORD0000851,CUST04776,2023-11-10,App,,Delivered
ORD0000852,CUST02148,2023-12-22,App,,Delivered
ORD0000853,CUST03949,2024-01-20,Store,STORE048,Returned
ORD0000854,CUST01068,2024-05-06,Store,STORE015,Delivered
ORD0000855,CUST04849,2024-05-13,App,,Cancelled
ORD0000856,CUST00768,2024-06-04,Online,,Cancelled
ORD0000857,CUST04341,2023-12-02,Online,,Cancelled
ORD0000858,CUST01343,2023-12-16,Online,,Shipped
ORD0000859,CUST03480,2023-01-27,Online,,Shipped
ORD0000860,CUST02378,2023-10-13,Online,,Shipped
ORD0000861,CUST03715,2023-02-10,Store,STORE015,Cancelled
ORD0000862,CUST04643,2023-11-28,App,,Delivered
ORD0000863,CUST01953,2024-04-03,Store,STORE044,Shipped
ORD0000864,CUST03241,2023-08-18,Online,,Shipped
ORD0000865,CUST03579,2024-04-16,Store,STORE020,Cancelled
ORD0000866,CUST03223,2024-01-25,App,,Shipped
ORD0000867,CUST03263,2023-03-04,App,,Shipped
ORD0000868,CUST03589,2024-03-13,Online,,Shipped
ORD0000869,CUST00553,2023-08-24,Store,STORE036,Cancelled
ORD0000870,CUST03175,2023-12-11,Online,,Delivered
ORD0000871,CUST04076,2024-11-26,App,,Cancelled
ORD0000872,CUST03208,2023-10-26,Online,,Returned
ORD0000873,CUST03516,2024-12-23,Online,,Returned
ORD0000874,CUST02875,2024-12-25,Online,,Returned
ORD0000875,CUST04221,2023-07-16,Online,,Returned
ORD0000876,CUST00287,2024-12-13,Store,STORE031,Cancelled
ORD0000877,CUST04508,2024-05-22,Store,STORE049,Cancelled
ORD0000878,CUST02253,2024-07-04,App,,Delivered
ORD0000879,CUST03493,2024-05-16,Store,STORE005,Shipped
ORD0000880,CUST01683,2024-11-13,App,,Delivered
ORD0000881,CUST01965,2024-04-12,App,,Delivered
ORD0000882,CUST01033,2024-07-26,Online,,Delivered
ORD0000883,CUST00228,2024-11-07,Store,STORE001,Cancelled
ORD0000884,CUST02857,2023-12-20,Online,,Shipped
ORD0000885,CUST00318,2023-04-12,App,,Shipped
ORD0000886,CUST03350,2023-09-07,App,,Returned
ORD0000887,CUST01394,2024-09-23,App,,Shipped
ORD0000888,CUST01208,2023-11-20,App,,Delivered
ORD0000889,CUST00396,2024-05-03,App,,Returned
ORD0000890,CUST00024,2024-05-02,Store,STORE045,Cancelled
ORD0000891,CUST02185,2023-06-11,Online,,Cancelled
