product_id,warehouse_id,change_qty,reason,date
PROD00098,WH002,80,Sale,2023-10-15
PROD00547,WH001,40,Return,2023-08-22
PROD00131,WH001,92,Restock,2024-11-28
PROD00622,WH003,75,Return,2023-10-05
PROD00795,WH009,20,Return,2024-07-19
PROD00441,WH005,2,Return,2024-06-02
PROD00229,WH001,-4,Return,2024-08-24
PROD00780,WH000,-11,Return,2024-09-12
PROD00608,WH006,27,Sale,2024-01-14
PROD00692,WH008,32,Return,2023-06-16
PROD00276,WH003,47,Sale,2023-11-22
PROD00355,WH007,66,Sale,2024-05-19
PROD00328,WH008,76,Restock,2023-01-04
PROD00093,WH002,-30,Restock,2024-08-31
PROD00499,WH008,20,Return,2024-06-02
PROD00054,WH007,33,Return,2023-06-14
PROD00110,WH007,93,Return,2024-10-31
PROD00291,WH009,60,Restock,2023-01-15
PROD00345,WH003,28,Sale,2023-05-01
PROD00217,WH002,9,Return,2024-10-07
PROD00229,WH006,83,Return,2024-02-25
PROD00758,WH002,67,Return,2024-03-26
PROD00761,WH000,30,Sale,2024-10-14
PROD00237,WH002,-18,Return,2023-07-06
PROD00548,WH006,51,Return,2024-01-10
PROD00465,WH000,60,Sale,2024-08-03
PROD00554,WH001,21,Return,2023-11-11
PROD00248,WH001,82,Restock,2023-03-10
PROD00626,WH009,3,Sale,2024-02-11
PROD00607,WH000,10,Restock,2024-09-12
PROD00682,WH007,34,Restock,2024-04-27
PROD00067,WH007,100,Restock,2024-03-15
PROD00028,WH001,45,Restock,2024-06-21
PROD00308,WH002,62,Return,2024-12-13
PROD00297,WH007,-21,Restock,2023-02-17
PROD00325,WH004,21,Restock,2023-07-10
PROD00289,WH000,31,Restock,2024-11-04
PROD00171,WH005,-34,Return,2023-02-16
PROD00225,WH007,47,Return,2024-01-01
PROD00402,WH004,44,Return,2024-07-14
PROD00440,WH006,-39,Restock,2023-11-18
PROD00539,WH000,72,Return,2023-08-12
PROD00164,WH001,-5,Return,2024-10-11
PROD00381,WH006,10,Restock,2024-05-16
PROD00140,WH004,4,Return,2024-10-10
PROD00164,WH007,79,Sale,2023-01-29
PROD00634,WH003,2,Restock,2023-10-24
PROD00323,WH004,9,Restock,2023-03-10
PROD00195,WH005,42,Sale,2023-09-07
PROD00712,WH004,-2,Return,2024-04-19
PROD00607,WH003,-26,Sale,2023-06-21
PROD00741,WH004,13,Sale,2024-09-08
PROD00730,WH004,-34,Restock,2024-03-02
PROD00613,WH005,-3,Sale,2024-12-20
PROD00664,WH009,27,Return,2023-05-09
PROD00436,WH002,25,Sale,2023-05-19
PROD00081,WH005,20,Sale,2023-04-18
PROD00318,WH003,55,Return,2023-03-21
PROD00541,WH001,6,Sale,2024-02-19
PROD00384,WH003,-21,Restock,2023-08-31
PROD00364,WH006,81,Restock,2024-07-26
PROD00453,WH005,61,Sale,2024-04-01
PROD00417,WH006,-1,Sale,2023-01-21
PROD00054,WH001,92,Return,2023-06-23
PROD00025,WH001,64,Return,2024-03-27
PROD00518,WH002,-38,Restock,2023-03-09
PROD00449,WH002,46,Sale,2023-03-21
PROD00700,WH003,54,Return,2023-06-26
PROD00244,WH009,15,Return,2023-06-02
PROD00012,WH002,-49,Sale,2023-06-07
PROD00412,WH001,91,Restock,2023-06-07
PROD00413,WH006,-34,Restock,2024-03-25
PROD00438,WH006,-39,Return,2024-07-10
PROD00663,WH000,38,Return,2024-10-07
PROD00316,WH009,-40,Restock,2023-12-14
PROD00600,WH008,-37,Sale,2023-07-02
PROD00404,WH006,94,Restock,2023-10-28
PROD00708,WH000,2,Return,2023-06-18
PROD00074,WH008,18,Sale,2024-01-18
PROD00478,WH007,-47,Restock,2024-03-29
PROD00625,WH009,56,Sale,2024-04-21
PROD00562,WH004,59,Restock,2024-12-23
PROD00075,WH009,-4,Return,2024-07-05
PROD00742,WH008,30,Restock,2023-04-05
PROD00371,WH004,-49,Restock,2023-09-12
PROD00009,WH000,-39,Return,2024-10-01
PROD00445,WH004,1,Sale,2024-09-21
PROD00465,WH002,48,Sale,2024-06-30
PROD00420,WH007,61,Return,2023-04-17
PROD00507,WH009,46,Return,2023-05-05
PROD00594,WH002,77,Restock,2024-11-25
PROD00255,WH004,50,Return,2024-12-22
PROD00004,WH002,-21,Return,2024-06-02
PROD00537,WH007,-19,Sale,2023-03-10
PROD00567,WH000,-3,Return,2024-01-19
PROD00402,WH000,0,Return,2023-06-22
PROD00544,WH005,-5,Restock,2024-04-03
PROD00167,WH008,53,Sale,2023-04-30
PROD00648,WH004,-41,Return,2023-01-22
PROD00533,WH002,-11,Sale,2024-11-04
PROD00594,WH006,36,Restock,2024-04-06
PROD00491,WH006,48,Return,2023-02-18
PROD00732,WH002,88,Restock,2023-10-22
PROD00461,WH001,1,Sale,2023-08-15
PROD00724,WH001,55,Restock,2024-12-18
PROD00598,WH005,0,Sale,2024-02-04
PROD00217,WH003,-2,Sale,2024-07-26
PROD00459,WH009,64,Restock,2024-11-08
PROD00777,WH007,78,Sale,2024-07-09
PROD00373,WH005,81,Return,2023-03-20
PROD00334,WH006,29,Restock,2023-04-11
PROD00068,WH002,91,Restock,2024-09-11
PROD00701,WH004,-49,Return,2023-10-15
PROD00745,WH001,24,Sale,2023-12-05
PROD00422,WH006,-15,Sale,2023-09-03
PROD00143,WH009,91,Restock,2023-02-27
PROD00228,WH001,54,Sale,2024-12-10
PROD00199,WH004,45,Sale,2024-06-12
PROD00351,WH008,59,Return,2024-06-04
PROD00043,WH009,58,Return,2023-01-19
PROD00513,WH006,60,Restock,2023-11-18
PROD00392,WH006,39,Sale,2024-04-29
PROD00342,WH009,83,Restock,2024-06-04
PROD00394,WH006,-28,Sale,2023-11-08
PROD00765,WH004,-47,Return,2023-02-22
PROD00142,WH008,81,Return,2023-10-08
PROD00663,WH009,-33,Return,2023-04-14
PROD00000,WH000,6,Return,2024-09-16
PROD00744,WH004,93,Sale,2023-06-06
PROD00392,WH005,1,Restock,2023-02-25
PROD00326,WH001,-29,Return,2024-11-10
PROD00729,WH006,90,Return,2023-01-22
PROD00558,WH008,64,Restock,2024-02-16
PROD00229,WH009,36,Restock,2023-08-25
PROD00476,WH005,-2,Return,2023-01-07
PROD00091,WH002,73,Restock,2024-09-09
PROD00034,WH004,94,Restock,2023-11-14
PROD00427,WH000,30,Restock,2023-06-28
PROD00012,WH002,57,Sale,2024-09-15
PROD00743,WH001,-4,Return,2023-05-12
PROD00762,WH009,-33,Sale,2024-04-11
PROD00336,WH002,50,Restock,2023-07-29
PROD00418,WH000,-7,Sale,2024-07-31
PROD00670,WH001,94,Restock,2024-11-08
PROD00661,WH001,89,Sale,2023-09-12
PROD00139,WH005,-15,Return,2023-08-18
PROD00357,WH006,-6,Return,2023-01-28
PROD00625,WH000,47,Sale,2024-01-06
PROD00695,WH000,18,Sale,2023-11-02
PROD00560,WH003,13,Return,2023-05-27
PROD00225,WH009,23,Return,2023-10-09
PROD00075,WH002,-34,Sale,2024-11-28
PROD00506,WH008,-24,Return,2023-01-12
PROD00547,WH003,40,Sale,2024-09-04
PROD00281,WH007,8,Sale,2023-08-06
PROD00681,WH007,38,Return,2023-05-25
PROD00504,WH004,14,Sale,2023-03-26
PROD00412,WH001,80,Sale,2024-11-05
PROD00049,WH001,-1,Return,2023-05-24
PROD00757,WH008,68,Return,2023-07-08
PROD00549,WH008,-1,Sale,2023-09-05
PROD00006,WH006,21,Sale,2024-10-31
PROD00121,WH005,6,Return,2023-06-30
PROD00110,WH004,-14,Sale,2023-04-02
PROD00001,WH003,34,Restock,2024-01-21
PROD00406,WH004,-28,Return,2023-02-06
PROD00670,WH009,43,Sale,2023-05-31
PROD00465,WH003,-21,Restock,2023-11-21
PROD00374,WH009,-26,Sale,2023-04-25
PROD00215,WH007,11,Sale,2024-12-20
PROD00185,WH007,-41,Return,2023-04-07
PROD00405,WH003,-45,Restock,2024-10-18
PROD00131,WH004,77,Return,2024-12-03
PROD00667,WH009,23,Restock,2023-10-07
PROD00673,WH008,-22,Restock,2023-12-26
PROD00444,WH009,53,Return,2023-02-03
PROD00260,WH005,13,Return,2023-11-11
PROD00678,WH000,79,Restock,2023-06-02
PROD00027,WH001,79,Return,2024-01-30
PROD00626,WH008,18,Restock,2023-07-05
PROD00187,WH009,-2,Restock,2024-08-30
PROD00717,WH001,-49,Return,2024-06-21
PROD00014,WH006,94,Sale,2024-08-29
PROD00413,WH009,-47,Return,2023-10-20
PROD00046,WH007,-40,Return,2023-04-11
PROD00707,WH000,-20,Return,2023-10-30
PROD00651,WH008,-1,Restock,2024-07-30
PROD00571,WH009,-5,Sale,2024-08-09
PROD00677,WH009,-24,Restock,2024-10-29
PROD00235,WH007,-33,Return,2023-10-21
PROD00768,WH001,31,Restock,2023-10-30
PROD00518,WH009,27,Restock,2024-06-28
PROD00521,WH002,81,Restock,2023-02-02
PROD00501,WH007,96,Restock,2024-01-07
PROD00563,WH001,-33,Sale,2024-06-30
PROD00124,WH003,39,Return,2024-07-10
PROD00332,WH008,58,Sale,2024-08-16
PROD00753,WH007,-18,Return,2024-07-31
PROD00259,WH002,41,Sale,2023-07-18
PROD00265,WH008,65,Sale,2024-07-21
PROD00357,WH008,34,Sale,2023-09-13
PROD00355,WH001,18,Restock,2023-10-06
PROD00407,WH006,-9,Return,2023-03-10
PROD00087,WH007,54,Sale,2024-10-06
PROD00425,WH002,-24,Return,2023-07-21
PROD00209,WH007,-16,Restock,2024-11-01
PROD00686,WH008,-36,Restock,2024-10-05
PROD00642,WH008,25,Restock,2024-03-18
PROD00063,WH005,24,Restock,2023-01-01
PROD00505,WH008,-49,Restock,2024-11-01
PROD00569,WH008,57,Return,2023-08-28
PROD00085,WH000,81,Restock,2024-05-04
PROD00681,WH001,21,Sale,2024-04-08
PROD00393,WH000,81,Restock,2024-03-11
PROD00769,WH009,64,Restock,2023-01-01
PROD00484,WH006,-11,Sale,2024-11-25
PROD00178,WH002,-25,Restock,2024-08-17
PROD00626,WH000,12,Restock,2024-06-02
PROD00142,WH006,-43,Return,2023-07-18
PROD00691,WH002,51,Sale,2023-01-06
PROD00151,WH001,49,Restock,2024-01-15
PROD00668,WH000,1,Restock,2024-08-08
PROD00580,WH009,73,Return,2023-06-10
PROD00469,WH002,38,Sale,2024-12-21
PROD00243,WH004,79,Sale,2024-03-27
PROD00773,WH009,86,Sale,2023-01-19
PROD00576,WH002,32,Restock,2024-12-25
PROD00302,WH000,71,Return,2023-03-12
PROD00720,WH001,-3,Sale,2024-04-22
PROD00073,WH000,-5,Return,2024-08-23
PROD00714,WH005,44,Sale,2024-10-23
PROD00791,WH002,-5,Return,2023-08-26
PROD00654,WH007,46,Sale,2023-06-12
PROD00745,WH003,73,Restock,2024-04-20
PROD00634,WH000,81,Sale,2023-02-16
PROD00433,WH009,84,Return,2024-12-09
PROD00117,WH008,50,Return,2023-11-13
PROD00433,WH008,99,Sale,2023-04-20
PROD00583,WH002,55,Sale,2024-08-12
PROD00721,WH007,50,Restock,2024-03-21
PROD00720,WH008,-24,Sale,2023-01-12
PROD00505,WH008,-30,Sale,2023-12-27
PROD00695,WH006,91,Restock,2023-04-18
PROD00679,WH008,63,Sale,2024-06-12
PROD00594,WH004,1,Return,2023-04-26
PROD00408,WH009,92,Restock,2023-05-24
PROD00677,WH003,98,Sale,2024-12-14
PROD00264,WH008,-9,Restock,2024-07-11
PROD00238,WH002,11,Sale,2024-12-14
PROD00563,WH000,2,Sale,2023-03-05
PROD00267,WH003,44,Return,2023-07-20
PROD00142,WH000,0,Return,2024-03-20
PROD00571,WH007,74,Restock,2023-04-23
PROD00057,WH006,1,Sale,2024-12-28
PROD00386,WH002,-32,Sale,2023-02-14
PROD00311,WH005,92,Restock,2023-02-07
PROD00070,WH003,-23,Sale,2024-10-03
PROD00317,WH001,11,Restock,2024-06-10
PROD00323,WH001,38,Restock,2023-07-22
PROD00626,WH004,-2,Restock,2023-03-31
PROD00417,WH004,50,Restock,2024-01-29
PROD00216,WH005,79,Sale,2024-12-04
PROD00224,WH000,-41,Restock,2023-09-28
PROD00279,WH003,-3,Sale,2024-11-11
PROD00485,WH004,-28,Sale,2023-06-02
PROD00714,WH004,-4,Sale,2023-10-15
PROD00707,WH000,9,Return,2024-08-30
PROD00383,WH008,46,Restock,2024-12-08
PROD00532,WH005,72,Return,2023-06-25
PROD00470,WH003,-16,Return,2023-09-20
PROD00543,WH007,50,Restock,2024-12-27
PROD00302,WH008,39,Return,2024-07-11
PROD00750,WH001,36,Sale,2024-07-07
PROD00536,WH007,-39,Return,2023-10-21
PROD00672,WH001,-31,Restock,2023-11-29
PROD00457,WH008,3,Sale,2023-03-17
PROD00784,WH004,7,Return,2023-08-04
PROD00311,WH007,11,Return,2024-04-26
PROD00049,WH000,-24,Restock,2023-07-16
PROD00634,WH009,11,Sale,2023-03-20
PROD00465,WH008,41,Return,2024-07-04
PROD00738,WH004,17,Return,2024-05-23
PROD00624,WH006,76,Return,2024-01-29
PROD00648,WH005,95,Sale,2023-08-12
PROD00773,WH003,-23,Sale,2024-06-25
PROD00481,WH007,-11,Restock,2023-12-19
PROD00165,WH001,17,Return,2023-10-25
PROD00070,WH003,-34,Return,2024-07-27
PROD00393,WH007,7,Return,2024-07-21
PROD00451,WH002,-42,Return,2023-11-22
PROD00097,WH001,41,Return,2024-01-15
PROD00558,WH001,42,Restock,2024-11-23
PROD00463,WH004,62,Restock,2023-10-01
PROD00767,WH004,-47,Restock,2023-05-05
PROD00405,WH004,-38,Restock,2024-07-19
PROD00266,WH003,-2,Return,2024-07-09
PROD00663,WH005,31,Restock,2024-11-16
PROD00114,WH005,-49,Sale,2024-08-18
PROD00372,WH001,13,Restock,2023-12-27
PROD00197,WH005,-28,Restock,2023-01-12
PROD00743,WH004,38,Return,2024-05-21
PROD00209,WH001,38,Sale,2024-12-25
PROD00552,WH002,91,Restock,2024-07-13
PROD00596,WH002,-42,Restock,2024-04-23
PROD00584,WH007,-33,Sale,2023-11-12
PROD00272,WH001,79,Sale,2024-01-08
PROD00403,WH007,73,Sale,2024-02-11
PROD00521,WH004,-11,Return,2024-10-30
PROD00662,WH008,-5,Return,2023-01-02
PROD00103,WH002,9,Return,2023-09-11
PROD00245,WH009,65,Return,2023-08-02
PROD00548,WH008,-16,Return,2024-08-31
PROD00503,WH005,11,Return,2023-08-18
PROD00217,WH002,50,Restock,2023-10-31
PROD00143,WH002,61,Restock,2023-07-01
PROD00782,WH005,-5,Return,2023-02-02
PROD00551,WH004,82,Sale,2024-01-14
PROD00295,WH007,-8,Sale,2023-05-07
PROD00661,WH006,35,Restock,2024-10-28
PROD00587,WH003,47,Return,2024-06-20
PROD00489,WH007,4,Sale,2024-02-15
PROD00001,WH005,-47,Sale,2024-08-08
PROD00383,WH000,40,Restock,2024-12-04
PROD00058,WH002,74,Restock,2023-07-30
PROD00752,WH007,-2,Return,2024-08-13
PROD00404,WH005,61,Sale,2023-02-14
PROD00713,WH007,37,Return,2024-12-02
PROD00768,WH000,93,Sale,2024-11-14
PROD00636,WH003,23,Restock,2024-07-28
PROD00268,WH002,57,Restock,2023-06-18
PROD00612,WH009,53,Restock,2023-12-23
PROD00252,WH004,63,Restock,2024-12-27
PROD00705,WH003,31,Return,2023-03-21
PROD00103,WH000,32,Return,2023-06-10
PROD00648,WH002,26,Return,2023-12-24
PROD00270,WH004,-23,Sale,2024-06-05
PROD00627,WH000,64,Restock,2023-10-05
PROD00639,WH002,46,Return,2023-05-19
PROD00039,WH001,-34,Sale,2023-11-21
PROD00503,WH000,-22,Restock,2023-02-17
PROD00593,WH005,83,Return,2024-03-27
PROD00278,WH008,-27,Return,2023-05-18
PROD00052,WH000,-47,Sale,2024-09-16
PROD00501,WH006,100,Restock,2023-06-29
PROD00356,WH009,4,Restock,2023-03-12
PROD00369,WH001,22,Sale,2024-04-24
PROD00440,WH002,75,Sale,2024-08-15
PROD00038,WH002,-2,Sale,2024-11-15
PROD00706,WH001,20,Restock,2023-08-23
PROD00301,WH005,-47,Sale,2023-01-27
PROD00417,WH008,91,Sale,2023-02-02
PROD00380,WH001,-49,Return,2023-08-10
PROD00682,WH005,-48,Return,2024-06-24
PROD00388,WH001,49,Restock,2023-12-06
PROD00652,WH008,-36,Sale,2023-09-07
PROD00210,WH006,63,Sale,2023-05-17
PROD00579,WH004,48,Return,2024-08-15
PROD00014,WH000,-27,Sale,2024-03-27
PROD00353,WH003,-17,Sale,2023-12-28
PROD00640,WH006,36,Return,2024-04-26
PROD00626,WH006,67,Restock,2023-05-03
PROD00752,WH004,37,Sale,2024-11-04
PROD00416,WH000,56,Sale,2024-12-22
PROD00699,WH009,-35,Return,2023-07-28
PROD00353,WH009,33,Sale,2023-02-10
PROD00584,WH007,27,Sale,2023-07-17
PROD00687,WH005,-50,Sale,2024-07-05
PROD00147,WH005,97,Sale,2024-10-10
PROD00541,WH009,28,Sale,2023-02-06
PROD00718,WH006,5,Return,2023-05-26
PROD00436,WH005,77,Return,2024-11-06
PROD00681,WH008,66,Restock,2024-10-09
PROD00309,WH009,7,Sale,2023-01-11
PROD00072,WH001,-45,Return,2024-04-13
PROD00614,WH005,36,Restock,2023-12-19
PROD00695,WH009,-8,Restock,2024-08-31
PROD00038,WH006,-42,Return,2024-04-28
PROD00706,WH000,19,Restock,2023-08-14
PROD00595,WH000,94,Return,2024-02-01
PROD00089,WH009,73,Return,2023-03-14
PROD00455,WH003,36,Return,2023-09-21
PROD00156,WH002,28,Return,2023-09-19
PROD00774,WH008,30,Return,2024-05-26
PROD00213,WH006,-20,Restock,2023-10-24
PROD00448,WH007,72,Restock,2023-08-17
PROD00486,WH004,26,Restock,2023-03-22
PROD00459,WH003,-50,Restock,2023-03-17
PROD00395,WH004,-18,Restock,2023-02-22
PROD00373,WH004,71,Restock,2024-02-17
PROD00190,WH002,65,Return,2023-12-13
PROD00590,WH003,30,Sale,2024-09-25
PROD00604,WH006,87,Restock,2023-08-14
PROD00018,WH007,-18,Sale,2024-11-13
PROD00595,WH008,-16,Sale,2023-03-16
PROD00780,WH000,-26,Sale,2024-06-30
PROD00305,WH003,89,Sale,2024-05-09
PROD00234,WH001,75,Restock,2023-01-22
PROD00143,WH008,-50,Restock,2023-07-29
PROD00530,WH003,-26,Restock,2023-10-14
PROD00457,WH001,-7,Sale,2024-04-17
PROD00384,WH007,-21,Return,2023-08-15
PROD00788,WH005,21,Restock,2023-05-19
PROD00662,WH003,-34,Restock,2023-01-14
PROD00067,WH004,46,Return,2024-10-22
PROD00314,WH004,-36,Restock,2023-05-23
PROD00154,WH007,19,Restock,2023-05-05
PROD00054,WH002,-28,Restock,2023-01-18
PROD00221,WH008,-47,Sale,2023-09-08
PROD00595,WH007,22,Sale,2023-09-03
PROD00791,WH002,-32,Return,2023-01-07
PROD00646,WH005,-49,Return,2024-03-31
PROD00549,WH004,-10,Restock,2024-01-13
PROD00024,WH005,26,Return,2024-11-23
PROD00047,WH000,-22,Sale,2024-02-16
PROD00665,WH006,-44,Return,2024-10-20
PROD00029,WH007,28,Return,2024-12-20
PROD00272,WH000,100,Restock,2023-11-25
PROD00224,WH008,-31,Sale,2024-01-05
PROD00214,WH007,-27,Restock,2024-07-11
PROD00386,WH009,-22,Restock,2023-04-12
PROD00364,WH002,-17,Sale,2024-09-22
PROD00538,WH002,-19,Restock,2023-07-07
PROD00493,WH008,41,Sale,2024-10-01
PROD00595,WH000,47,Sale,2023-08-27
PROD00560,WH006,-50,Sale,2024-11-17
PROD00798,WH007,-15,Sale,2023-10-17
PROD00673,WH007,-34,Sale,2023-07-01
PROD00433,WH002,-17,Restock,2023-09-14
PROD00256,WH003,56,Restock,2023-11-17
PROD00342,WH002,81,Restock,2024-10-29
PROD00791,WH001,57,Return,2023-06-28
PROD00435,WH002,63,Return,2024-11-17
PROD00744,WH002,71,Return,2023-04-27
PROD00784,WH005,57,Return,2024-06-15
PROD00224,WH003,-29,Restock,2023-02-21
PROD00558,WH000,-11,Restock,2024-11-26
PROD00744,WH003,-1,Return,2023-12-17
PROD00708,WH002,82,Sale,2024-10-03
PROD00121,WH008,27,Sale,2023-03-14
PROD00061,WH002,83,Restock,2023-07-15
PROD00199,WH004,0,Return,2024-09-14
PROD00421,WH006,46,Return,2024-02-19
PROD00538,WH007,83,Sale,2023-09-20
PROD00572,WH000,75,Restock,2024-07-28
PROD00391,WH006,22,Restock,2023-07-26
PROD00131,WH006,-28,Return,2023-03-08
PROD00507,WH005,12,Return,2023-03-22
PROD00316,WH003,43,Return,2023-05-10
PROD00049,WH008,17,Restock,2024-12-27
PROD00400,WH008,62,Return,2023-09-09
PROD00037,WH006,-11,Return,2023-03-31
PROD00480,WH002,56,Return,2023-06-22
PROD00445,WH000,78,Sale,2023-07-14
PROD00660,WH001,-10,Restock,2024-04-09
PROD00385,WH003,19,Return,2023-12-10
PROD00569,WH000,-5,Return,2023-07-19
PROD00646,WH004,67,Restock,2023-07-11
PROD00284,WH001,63,Return,2024-10-29
PROD00024,WH003,-25,Return,2023-10-03
PROD00218,WH001,15,Restock,2023-02-26
PROD00081,WH007,88,Restock,2023-11-13
PROD00452,WH000,22,Restock,2023-12-20
PROD00338,WH006,8,Sale,2023-10-10
PROD00551,WH008,50,Restock,2023-04-20
PROD00147,WH003,89,Restock,2024-03-02
PROD00256,WH002,72,Sale,2024-08-30
PROD00359,WH005,33,Return,2024-02-23
PROD00440,WH003,-17,Restock,2024-06-01
PROD00127,WH000,81,Return,2023-01-08
PROD00763,WH007,42,Restock,2023-07-03
PROD00172,WH001,37,Restock,2024-05-01
PROD00244,WH005,-27,Restock,2023-12-12
PROD00188,WH005,36,Return,2023-10-18
PROD00436,WH008,-20,Sale,2023-12-19
PROD00015,WH004,-39,Restock,2024-01-29
PROD00358,WH009,82,Return,2024-06-07
PROD00281,WH002,-20,Restock,2024-08-25
PROD00612,WH003,-34,Restock,2023-04-18
PROD00052,WH002,95,Return,2024-04-30
PROD00795,WH001,58,Return,2024-10-07
PROD00390,WH005,22,Restock,2024-07-22
PROD00164,WH006,-41,Restock,2024-03-27
PROD00177,WH009,38,Return,2023-10-25
PROD00406,WH004,-40,Sale,2024-10-22
PROD00693,WH006,7,Sale,2024-10-27
PROD00402,WH006,58,Sale,2023-12-19
PROD00592,WH001,-23,Restock,2024-02-24
PROD00782,WH006,79,Sale,2024-11-08
PROD00095,WH000,82,Restock,2023-03-08
PROD00221,WH006,92,Restock,2024-11-06
PROD00275,WH004,77,Return,2023-08-31
PROD00157,WH007,-41,Sale,2024-06-18
PROD00612,WH008,22,Sale,2024-03-06
PROD00012,WH004,-49,Sale,2023-02-05
PROD00449,WH006,52,Restock,2023-08-11
PROD00059,WH004,-46,Return,2023-08-11
PROD00652,WH003,50,Return,2023-08-07
PROD00521,WH006,99,Restock,2023-05-27
PROD00017,WH003,-15,Sale,2024-02-19
PROD00667,WH002,-22,Sale,2023-04-17
PROD00310,WH000,69,Sale,2023-12-21
PROD00616,WH001,50,Return,2024-05-28
PROD00147,WH002,35,Restock,2023-04-03
PROD00638,WH001,-21,Return,2024-11-23
PROD00026,WH004,59,Sale,2023-03-05
PROD00009,WH000,-28,Restock,2024-05-08
PROD00178,WH001,0,Return,2023-03-30
PROD00430,WH002,55,Restock,2024-09-02
PROD00102,WH005,74,Restock,2024-05-31
PROD00556,WH009,34,Return,2023-11-15
PROD00500,WH009,42,Restock,2024-12-22
PROD00085,WH005,0,Return,2024-11-18
PROD00521,WH002,19,Restock,2023-10-23
PROD00546,WH000,72,Sale,2023-06-19
PROD00270,WH004,-9,Restock,2023-01-25
PROD00615,WH002,-46,Return,2023-04-05
PROD00685,WH004,95,Sale,2024-09-05
PROD00657,WH007,93,Sale,2023-04-21
PROD00452,WH004,-22,Sale,2023-09-24
PROD00574,WH001,55,Return,2024-11-04
PROD00550,WH004,-27,Sale,2023-06-05
PROD00350,WH009,25,Sale,2023-10-01
PROD00741,WH009,62,Return,2024-06-05
PROD00666,WH005,-33,Restock,2024-08-16
PROD00763,WH006,91,Restock,2023-09-09
PROD00589,WH003,35,Return,2023-10-23
PROD00665,WH001,18,Return,2023-09-19
PROD00133,WH005,21,Return,2024-01-31
PROD00772,WH001,-1,Restock,2023-07-24
PROD00447,WH006,-49,Return,2023-10-19
PROD00193,WH007,53,Return,2023-10-15
PROD00409,WH003,1,Return,2024-06-28
PROD00306,WH007,27,Return,2024-12-06
PROD00697,WH005,73,Sale,2024-10-08
PROD00425,WH008,-12,Return,2023-10-04
PROD00005,WH006,66,Restock,2024-04-30
PROD00775,WH007,-45,Return,2024-08-20
PROD00230,WH007,-29,Restock,2024-07-06
PROD00695,WH002,-4,Return,2023-05-08
PROD00737,WH009,91,Return,2023-09-26
PROD00195,WH003,74,Restock,2024-04-06
PROD00424,WH002,-45,Sale,2023-09-03
PROD00210,WH008,-16,Return,2023-08-25
PROD00270,WH004,-19,Sale,2024-09-26
PROD00557,WH002,-16,Sale,2023-03-19
PROD00085,WH007,-48,Return,2024-01-03
PROD00791,WH000,68,Restock,2024-09-01
PROD00089,WH009,11,Sale,2023-10-03
PROD00343,WH001,100,Restock,2024-03-22
PROD00000,WH003,96,Restock,2023-08-01
PROD00512,WH002,-16,Return,2024-02-03
PROD00223,WH006,-46,Restock,2023-07-06
PROD00641,WH009,-29,Restock,2024-11-14
PROD00486,WH005,-45,Return,2024-04-27
PROD00249,WH002,87,Return,2024-12-09
PROD00177,WH001,-19,Sale,2024-05-22
PROD00512,WH003,-7,Sale,2023-12-26
PROD00252,WH002,-34,Restock,2024-11-20
PROD00373,WH001,86,Return,2023-01-16
PROD00412,WH006,-38,Sale,2024-07-05
PROD00583,WH004,-8,Sale,2023-03-04
PROD00218,WH001,-15,Restock,2024-12-27
PROD00416,WH003,-15,Restock,2023-03-08
PROD00443,WH000,81,Restock,2023-03-26
PROD00569,WH009,-46,Return,2023-02-04
PROD00491,WH008,65,Return,2023-07-30
PROD00272,WH002,-40,Sale,2024-06-03
PROD00395,WH004,40,Sale,2024-01-30
PROD00643,WH006,24,Return,2024-05-25
PROD00679,WH007,68,Restock,2023-11-08
PROD00115,WH007,-14,Restock,2023-07-08
PROD00361,WH007,19,Return,2023-04-04
PROD00001,WH004,-13,Restock,2023-03-06
PROD00098,WH003,93,Restock,2023-08-28
PROD00457,WH002,-33,Return,2024-05-29
PROD00329,WH000,97,Restock,2024-10-29
PROD00651,WH008,-35,Restock,2024-02-07
PROD00266,WH003,27,Sale,2024-03-30
PROD00153,WH002,20,Return,2024-05-02
PROD00125,WH003,61,Restock,2024-12-30
PROD00520,WH000,68,Sale,2024-10-19
PROD00415,WH005,62,Return,2024-05-21
PROD00029,WH005,-21,Restock,2024-08-19
PROD00501,WH004,89,Sale,2023-02-25
PROD00163,WH004,88,Sale,2023-04-02
PROD00200,WH005,-38,Restock,2023-11-22
PROD00248,WH007,-20,Sale,2023-09-30
PROD00790,WH004,1,Return,2024-01-26
PROD00507,WH006,-12,Return,2023-09-10
PROD00195,WH000,-1,Restock,2023-12-24
PROD00250,WH002,11,Restock,2023-10-02
PROD00490,WH009,-22,Sale,2023-01-18
PROD00185,WH001,15,Return,2023-11-15
PROD00568,WH000,-38,Restock,2023-01-22
PROD00764,WH003,-3,Return,2024-09-28
PROD00394,WH004,58,Sale,2024-03-07
PROD00137,WH007,64,Return,2024-08-18
PROD00363,WH001,100,Restock,2023-08-18
PROD00532,WH003,4,Restock,2024-03-04
PROD00338,WH003,92,Sale,2024-11-26
PROD00027,WH001,-30,Sale,2023-02-24
PROD00668,WH004,23,Restock,2024-01-07
PROD00669,WH003,23,Restock,2023-02-15
PROD00009,WH007,64,Sale,2024-06-17
PROD00126,WH004,12,Return,2024-08-10
PROD00142,WH005,-14,Sale,2024-02-14
PROD00297,WH006,45,Sale,2024-03-13
