order_id,customer_id,order_date,channel,store_id,order_status,order_year,order_month
ORD0000363,CUST04684,2023-09-25,Store,STORE017,Delivered,2023,9
ORD0000364,CUST00158,2024-08-23,Online,ONLINE,Returned,2024,8
ORD0000365,CUST03115,2023-03-18,App,ONLINE,Shipped,2023,3
ORD0000366,CUST01080,2023-05-31,App,ONLINE,Shipped,2023,5
ORD0000367,CUST03276,2023-06-21,Store,STORE017,Delivered,2023,6
ORD0000368,CUST00874,2024-10-13,Store,STORE015,Shipped,2024,10
ORD0000369,CUST02558,2024-02-13,Store,STORE038,Delivered,2024,2
ORD0000370,CUST01174,2023-08-01,Online,ONLINE,Cancelled,2023,8
ORD0000371,CUST04674,2023-06-03,Online,ONLINE,Cancelled,2023,6
ORD0000372,CUST00006,2024-10-31,App,ONLINE,Shipped,2024,10
ORD0000373,CUST04196,2023-08-03,Store,STORE017,Cancelled,2023,8
ORD0000374,CUST04437,2024-09-02,App,ONLINE,Shipped,2024,9
ORD0000375,CUST02116,2023-12-02,Online,ONLINE,Cancelled,2023,12
ORD0000376,CUST01244,2024-10-03,Store,STORE042,Returned,2024,10
ORD0000377,CUST02968,2023-07-19,App,ONLINE,Returned,2023,7
ORD0000378,CUST02698,2024-07-30,Online,ONLINE,Delivered,2024,7
ORD0000379,CUST02718,2023-02-23,App,ONLINE,Shipped,2023,2
ORD0000380,CUST03277,2023-06-26,App,ONLINE,Shipped,2023,6
ORD0000381,CUST01831,2024-03-26,Online,ONLINE,Returned,2024,3
ORD0000382,CUST03532,2023-02-13,App,ONLINE,Shipped,2023,2
ORD0000383,CUST02675,2023-01-01,Online,ONLINE,Returned,2023,1
ORD0000384,CUST01043,2024-01-10,Store,STORE049,Cancelled,2024,1
ORD0000385,CUST01750,2023-05-27,Store,STORE034,Returned,2023,5
ORD0000386,CUST00403,2024-11-17,Online,ONLINE,Delivered,2024,11
ORD0000387,CUST04042,2024-02-04,Online,ONLINE,Shipped,2024,2
ORD0000388,CUST01164,2024-05-31,Online,ONLINE,Cancelled,2024,5
ORD0000389,CUST01820,2024-09-02,Online,ONLINE,Shipped,2024,9
ORD0000390,CUST04488,2023-10-06,App,ONLINE,Cancelled,2023,10
ORD0000391,CUST03945,2023-11-23,App,ONLINE,Delivered,2023,11
ORD0000392,CUST02126,2024-10-02,Online,ONLINE,Cancelled,2024,10
ORD0000393,CUST03828,2024-06-02,Online,ONLINE,Cancelled,2024,6
ORD0000394,CUST03067,2024-04-02,Store,STORE034,Returned,2024,4
ORD0000395,CUST02989,2023-01-22,App,ONLINE,Returned,2023,1
ORD0000396,CUST00833,2023-08-28,App,ONLINE,Returned,2023,8
ORD0000397,CUST04500,2023-10-29,Online,ONLINE,Cancelled,2023,10
ORD0000398,CUST04008,2024-03-22,Store,STORE009,Cancelled,2024,3
ORD0000399,CUST02712,2023-02-22,App,ONLINE,Cancelled,2023,2
ORD0000400,CUST03401,2024-11-10,App,ONLINE,Shipped,2024,11
ORD0000401,CUST01113,2023-02-06,Store,STORE036,Returned,2023,2
ORD0000402,CUST01366,2023-12-16,Online,ONLINE,Cancelled,2023,12
ORD0000403,CUST03505,2024-10-02,App,ONLINE,Delivered,2024,10
ORD0000404,CUST04253,2023-08-21,Store,STORE004,Cancelled,2023,8
ORD0000405,CUST04590,2024-01-26,Online,ONLINE,Cancelled,2024,1
ORD0000406,CUST00739,2023-07-27,Store,STORE008,Cancelled,2023,7
ORD0000407,CUST01432,2023-08-25,Store,STORE008,Cancelled,2023,8
ORD0000408,CUST01744,2024-06-07,App,ONLINE,Shipped,2024,6
ORD0000409,CUST03969,2023-12-09,Store,STORE021,Delivered,2023,12
ORD0000410,CUST00943,2023-09-01,Store,STORE026,Cancelled,2023,9
ORD0000411,CUST04132,2024-09-01,App,ONLINE,Shipped,2024,9
ORD0000412,CUST03975,2023-04-09,Online,ONLINE,Returned,2023,4
ORD0000413,CUST02912,2024-02-09,App,ONLINE,Shipped,2024,2
ORD0000414,CUST04536,2023-11-17,App,ONLINE,Cancelled,2023,11
ORD0000415,CUST04132,2024-03-17,Online,ONLINE,Returned,2024,3
ORD0000416,CUST03024,2024-08-10,Store,STORE012,Returned,2024,8
ORD0000417,CUST00525,2023-11-06,Online,ONLINE,Returned,2023,11
ORD0000418,CUST03864,2024-05-29,Store,STORE015,Shipped,2024,5
ORD0000419,CUST04476,2023-11-07,App,ONLINE,Cancelled,2023,11
ORD0000420,CUST00573,2024-08-21,App,ONLINE,Shipped,2024,8
ORD0000421,CUST01606,2023-02-26,Online,ONLINE,Delivered,2023,2
ORD0000422,CUST02384,2023-04-21,Store,STORE049,Shipped,2023,4
ORD0000423,CUST02568,2023-09-17,Store,STORE038,Cancelled,2023,9
ORD0000424,CUST01226,2023-08-25,Online,ONLINE,Delivered,2023,8
ORD0000425,CUST01524,2023-02-17,Online,ONLINE,Shipped,2023,2
ORD0000426,CUST02611,2023-02-24,Store,STORE006,Shipped,2023,2
ORD0000427,CUST03682,2024-03-27,Online,ONLINE,Cancelled,2024,3
ORD0000428,CUST03593,2024-06-02,Online,ONLINE,Cancelled,2024,6
ORD0000429,CUST04822,2024-03-15,App,ONLINE,Shipped,2024,3
ORD0000430,CUST01175,2023-11-10,App,ONLINE,Shipped,2023,11
ORD0000431,CUST01498,2023-02-14,Online,ONLINE,Delivered,2023,2
ORD0000432,CUST02136,2024-05-12,Store,STORE013,Cancelled,2024,5
ORD0000433,CUST04407,2024-07-03,App,ONLINE,Delivered,2024,7
ORD0000434,CUST01066,2024-05-31,Store,STORE022,Returned,2024,5
ORD0000435,CUST03854,2024-04-26,App,ONLINE,Returned,2024,4
ORD0000436,CUST00904,2024-02-13,Store,STORE033,Cancelled,2024,2
ORD0000437,CUST03073,2023-10-16,Store,STORE034,Shipped,2023,10
ORD0000438,CUST02531,2023-06-02,Store,STORE042,Returned,2023,6
ORD0000439,CUST02970,2023-04-17,App,ONLINE,Shipped,2023,4
ORD0000440,CUST00116,2024-11-28,Store,STORE049,Cancelled,2024,11
ORD0000441,CUST02458,2023-03-13,App,ONLINE,Shipped,2023,3
ORD0000442,CUST04099,2024-06-06,Store,STORE037,Shipped,2024,6
ORD0000443,CUST03258,2023-08-09,App,ONLINE,Cancelled,2023,8
ORD0000444,CUST03943,2023-02-19,Online,ONLINE,Delivered,2023,2
ORD0000445,CUST04511,2023-04-05,Store,STORE021,Delivered,2023,4
ORD0000446,CUST03532,2024-10-17,App,ONLINE,Shipped,2024,10
ORD0000447,CUST03824,2024-12-25,Online,ONLINE,Shipped,2024,12
ORD0000448,CUST02797,2023-02-28,Online,ONLINE,Shipped,2023,2
ORD0000449,CUST00540,2024-05-01,Online,ONLINE,Shipped,2024,5
ORD0000450,CUST03444,2024-11-14,App,ONLINE,Delivered,2024,11
ORD0000451,CUST02539,2023-02-16,Store,STORE026,Delivered,2023,2
ORD0000452,CUST00351,2023-06-30,Online,ONLINE,Cancelled,2023,6
ORD0000453,CUST01727,2024-02-03,App,ONLINE,Shipped,2024,2
ORD0000454,CUST01771,2024-03-04,Online,ONLINE,Shipped,2024,3
ORD0000455,CUST03595,2024-11-03,App,ONLINE,Delivered,2024,11
ORD0000456,CUST04436,2024-04-16,Store,STORE047,Returned,2024,4
ORD0000457,CUST00302,2024-01-09,Store,STORE007,Returned,2024,1
ORD0000458,CUST00788,2024-11-05,Store,STORE012,Returned,2024,11
ORD0000459,CUST00874,2023-03-20,App,ONLINE,Cancelled,2023,3
ORD0000460,CUST00244,2023-01-13,Online,ONLINE,Cancelled,2023,1
ORD0000461,CUST02563,2023-07-31,App,ONLINE,Returned,2023,7
ORD0000462,CUST03669,2024-11-06,App,ONLINE,Shipped,2024,11
ORD0000463,CUST04475,2023-09-23,Store,STORE014,Shipped,2023,9
ORD0000464,CUST01198,2023-07-30,Online,ONLINE,Delivered,2023,7
ORD0000465,CUST00171,2023-04-25,App,ONLINE,Cancelled,2023,4
ORD0000466,CUST02893,2023-11-09,Online,ONLINE,Cancelled,2023,11
ORD0000467,CUST03896,2024-10-10,Online,ONLINE,Cancelled,2024,10
ORD0000468,CUST01878,2023-09-04,App,ONLINE,Delivered,2023,9
ORD0000469,CUST00404,2023-05-22,Online,ONLINE,Delivered,2023,5
ORD0000470,CUST01934,2024-05-06,App,ONLINE,Returned,2024,5
ORD0000471,CUST00045,2024-04-10,App,ONLINE,Returned,2024,4
ORD0000472,CUST03903,2024-04-11,Store,STORE010,Shipped,2024,4
ORD0000473,CUST03129,2023-08-03,Store,STORE017,Cancelled,2023,8
ORD0000474,CUST01727,2024-05-03,Online,ONLINE,Returned,2024,5
ORD0000475,CUST02173,2024-04-10,Store,STORE033,Cancelled,2024,4
ORD0000476,CUST02009,2024-03-10,Online,ONLINE,Shipped,2024,3
ORD0000477,CUST03771,2023-06-04,Online,ONLINE,Delivered,2023,6
ORD0000478,CUST02015,2024-05-14,App,ONLINE,Cancelled,2024,5
ORD0000479,CUST00527,2024-10-09,App,ONLINE,Shipped,2024,10
ORD0000480,CUST01836,2024-11-10,Store,STORE009,Cancelled,2024,11
ORD0000481,CUST04036,2023-09-08,Online,ONLINE,Delivered,2023,9
ORD0000482,CUST04815,2024-04-22,Online,ONLINE,Delivered,2024,4
ORD0000483,CUST03889,2023-12-23,App,ONLINE,Cancelled,2023,12
ORD0000484,CUST02418,2024-10-31,Store,STORE003,Returned,2024,10
ORD0000485,CUST01604,2024-09-27,Store,STORE007,Shipped,2024,9
ORD0000486,CUST01880,2024-10-31,Online,ONLINE,Returned,2024,10
ORD0000487,CUST00858,2024-10-31,App,ONLINE,Shipped,2024,10
ORD0000488,CUST03103,2023-06-04,Online,ONLINE,Returned,2023,6
ORD0000489,CUST00811,2023-10-22,App,ONLINE,Returned,2023,10
ORD0000490,CUST02318,2023-05-14,Online,ONLINE,Delivered,2023,5
ORD0000491,CUST00684,2023-08-08,App,ONLINE,Delivered,2023,8
ORD0000492,CUST04900,2024-05-19,App,ONLINE,Delivered,2024,5
ORD0000493,CUST04943,2023-12-31,Online,ONLINE,Returned,2023,12
ORD0000494,CUST01426,2024-06-19,App,ONLINE,Returned,2024,6
ORD0000495,CUST04700,2023-10-13,App,ONLINE,Returned,2023,10
ORD0000496,CUST00785,2024-03-12,Store,STORE048,Shipped,2024,3
ORD0000497,CUST04214,2024-05-15,Store,STORE014,Returned,2024,5
ORD0000498,CUST03972,2023-08-02,Online,ONLINE,Returned,2023,8
ORD0000499,CUST02683,2023-08-04,Store,STORE023,Cancelled,2023,8
ORD0000500,CUST01116,2023-03-21,Online,ONLINE,Returned,2023,3
ORD0000501,CUST04874,2024-04-07,Online,ONLINE,Delivered,2024,4
ORD0000502,CUST03190,2023-10-19,Store,STORE003,Returned,2023,10
ORD0000503,CUST02709,2023-06-08,App,ONLINE,Shipped,2023,6
ORD0000504,CUST04916,2024-01-06,Store,STORE023,Returned,2024,1
ORD0000505,CUST01619,2024-05-30,Store,STORE049,Cancelled,2024,5
ORD0000506,CUST03066,2024-09-10,App,ONLINE,Returned,2024,9
ORD0000507,CUST04390,2024-11-08,Store,STORE009,Returned,2024,11
ORD0000508,CUST01362,2024-08-09,App,ONLINE,Cancelled,2024,8
ORD0000509,CUST04648,2024-11-22,Online,ONLINE,Returned,2024,11
ORD0000510,CUST03203,2023-06-06,Store,STORE003,Shipped,2023,6
ORD0000511,CUST03187,2023-05-14,Online,ONLINE,Returned,2023,5
ORD0000512,CUST01821,2024-10-02,App,ONLINE,Returned,2024,10
ORD0000513,CUST04189,2024-02-22,Store,STORE002,Shipped,2024,2
ORD0000514,CUST02028,2024-11-14,App,ONLINE,Returned,2024,11
ORD0000515,CUST03840,2024-10-30,Online,ONLINE,Returned,2024,10
ORD0000516,CUST02037,2024-02-01,App,ONLINE,Cancelled,2024,2
ORD0000517,CUST04114,2024-04-18,Online,ONLINE,Delivered,2024,4
ORD0000518,CUST02367,2024-02-20,App,ONLINE,Delivered,2024,2
ORD0000519,CUST01774,2023-12-13,Store,STORE038,Shipped,2023,12
ORD0000520,CUST04309,2023-03-16,Store,STORE008,Cancelled,2023,3
ORD0000521,CUST00550,2023-10-04,Store,STORE049,Returned,2023,10
ORD0000522,CUST04352,2024-06-24,Online,ONLINE,Shipped,2024,6
ORD0000523,CUST00790,2023-09-05,App,ONLINE,Shipped,2023,9
ORD0000524,CUST01572,2023-01-12,Store,STORE042,Delivered,2023,1
ORD0000525,CUST02087,2024-12-07,Online,ONLINE,Shipped,2024,12
ORD0000526,CUST01994,2024-09-06,App,ONLINE,Shipped,2024,9
ORD0000527,CUST01526,2024-02-27,App,ONLINE,Shipped,2024,2
ORD0000528,CUST04063,2024-12-20,Store,STORE024,Shipped,2024,12
ORD0000529,CUST03842,2023-01-30,App,ONLINE,Delivered,2023,1
ORD0000530,CUST04061,2023-11-07,App,ONLINE,Returned,2023,11
ORD0000531,CUST04454,2023-11-19,App,ONLINE,Cancelled,2023,11
ORD0000532,CUST04709,2024-05-03,Store,STORE014,Returned,2024,5
ORD0000533,CUST00148,2023-09-29,App,ONLINE,Shipped,2023,9
ORD0000534,CUST04188,2023-10-14,Store,STORE029,Shipped,2023,10
ORD0000535,CUST00439,2023-02-07,App,ONLINE,Delivered,2023,2
ORD0000536,CUST04478,2023-03-07,App,ONLINE,Shipped,2023,3
ORD0000537,CUST01761,2024-07-01,App,ONLINE,Shipped,2024,7
ORD0000538,CUST02300,2024-04-28,Online,ONLINE,Cancelled,2024,4
ORD0000539,CUST03571,2024-11-28,App,ONLINE,Shipped,2024,11
ORD0000540,CUST04712,2023-12-14,App,ONLINE,Returned,2023,12
ORD0000541,CUST00572,2023-11-28,Store,STORE021,Delivered,2023,11
ORD0000542,CUST03596,2024-07-19,App,ONLINE,Delivered,2024,7
ORD0000543,CUST03834,2024-06-20,Store,STORE035,Returned,2024,6
ORD0000544,CUST04071,2023-09-03,Online,ONLINE,Returned,2023,9
ORD0000545,CUST00818,2023-10-19,Store,STORE016,Returned,2023,10
ORD0000546,CUST02200,2023-01-30,App,ONLINE,Cancelled,2023,1
ORD0000547,CUST00375,2024-11-18,Online,ONLINE,Cancelled,2024,11
ORD0000548,CUST03652,2023-03-11,App,ONLINE,Returned,2023,3
ORD0000549,CUST03656,2023-09-03,Online,ONLINE,Shipped,2023,9
ORD0000550,CUST02399,2024-07-29,Store,STORE044,Shipped,2024,7
ORD0000551,CUST01523,2023-07-24,Online,ONLINE,Returned,2023,7
ORD0000552,CUST04363,2024-03-29,Store,STORE028,Shipped,2024,3
ORD0000553,CUST03260,2024-06-25,App,ONLINE,Shipped,2024,6
ORD0000554,CUST04414,2023-01-10,App,ONLINE,Shipped,2023,1
ORD0000555,CUST03267,2024-10-07,Store,STORE030,Returned,2024,10
ORD0000556,CUST00041,2023-09-13,Store,STORE019,Delivered,2023,9
ORD0000557,CUST00086,2023-10-13,App,ONLINE,Cancelled,2023,10
ORD0000558,CUST01956,2024-01-02,App,ONLINE,Returned,2024,1
ORD0000559,CUST00171,2023-02-20,App,ONLINE,Shipped,2023,2
ORD0000560,CUST00087,2024-07-30,Online,ONLINE,Shipped,2024,7
ORD0000561,CUST01942,2023-01-11,App,ONLINE,Delivered,2023,1
ORD0000562,CUST04785,2024-07-27,Store,STORE037,Shipped,2024,7
ORD0000563,CUST02162,2023-06-01,Online,ONLINE,Cancelled,2023,6
ORD0000564,CUST01414,2023-03-26,Online,ONLINE,Delivered,2023,3
ORD0000565,CUST00828,2024-10-29,App,ONLINE,Delivered,2024,10
ORD0000566,CUST01006,2024-06-05,App,ONLINE,Delivered,2024,6
ORD0000567,CUST04672,2023-07-04,Online,ONLINE,Cancelled,2023,7
ORD0000568,CUST00536,2023-02-04,Online,ONLINE,Shipped,2023,2
ORD0000569,CUST00826,2023-07-01,Online,ONLINE,Returned,2023,7
ORD0000570,CUST04225,2024-01-08,App,ONLINE,Shipped,2024,1
ORD0000571,CUST03830,2023-04-18,Online,ONLINE,Returned,2023,4
ORD0000572,CUST03485,2024-06-15,Online,ONLINE,Cancelled,2024,6
ORD0000573,CUST04914,2023-10-10,Online,ONLINE,Cancelled,2023,10
ORD0000574,CUST01712,2023-10-04,Online,ONLINE,Cancelled,2023,10
ORD0000575,CUST03345,2024-12-10,Online,ONLINE,Returned,2024,12
ORD0000576,CUST03225,2023-03-14,Store,STORE042,Delivered,2023,3
ORD0000577,CUST01718,2024-05-30,Online,ONLINE,Cancelled,2024,5
ORD0000578,CUST03069,2024-04-08,Store,STORE034,Returned,2024,4
ORD0000579,CUST02325,2024-11-17,App,ONLINE,Cancelled,2024,11
ORD0000580,CUST03933,2024-12-14,App,ONLINE,Delivered,2024,12
ORD0000581,CUST04956,2024-09-06,App,ONLINE,Returned,2024,9
ORD0000582,CUST04466,2023-12-16,Online,ONLINE,Shipped,2023,12
ORD0000583,CUST04239,2023-02-10,Online,ONLINE,Delivered,2023,2
ORD0000584,CUST03123,2024-11-25,Online,ONLINE,Shipped,2024,11
ORD0000585,CUST04106,2023-03-20,App,ONLINE,Delivered,2023,3
ORD0000586,CUST02057,2024-06-29,App,ONLINE,Shipped,2024,6
ORD0000587,CUST02301,2023-07-30,App,ONLINE,Shipped,2023,7
ORD0000588,CUST00231,2023-09-19,App,ONLINE,Shipped,2023,9
ORD0000589,CUST04960,2023-09-02,Store,STORE048,Shipped,2023,9
ORD0000590,CUST00927,2023-05-22,Store,STORE037,Returned,2023,5
ORD0000591,CUST03356,2024-12-24,Online,ONLINE,Cancelled,2024,12
ORD0000592,CUST00348,2023-08-18,Store,STORE040,Cancelled,2023,8
ORD0000593,CUST02080,2024-02-10,Online,ONLINE,Returned,2024,2
ORD0000594,CUST00392,2024-10-27,App,ONLINE,Delivered,2024,10
ORD0000595,CUST00674,2024-01-30,Store,STORE013,Cancelled,2024,1
ORD0000596,CUST04975,2023-10-19,App,ONLINE,Returned,2023,10
ORD0000597,CUST01790,2024-01-23,App,ONLINE,Delivered,2024,1
ORD0000598,CUST01864,2024-12-23,App,ONLINE,Shipped,2024,12
ORD0000599,CUST01705,2023-10-27,App,ONLINE,Delivered,2023,10
ORD0000600,CUST00049,2023-03-21,App,ONLINE,Cancelled,2023,3
ORD0000601,CUST01997,2023-12-19,Online,ONLINE,Shipped,2023,12
ORD0000602,CUST00115,2023-09-30,Store,STORE000,Returned,2023,9
ORD0000603,CUST02539,2023-04-11,Store,STORE005,Shipped,2023,4
ORD0000604,CUST02323,2023-10-26,Online,ONLINE,Delivered,2023,10
ORD0000605,CUST02820,2023-06-20,Store,STORE048,Delivered,2023,6
ORD0000606,CUST02801,2023-12-09,Online,ONLINE,Shipped,2023,12
ORD0000607,CUST00145,2024-01-31,Store,STORE003,Returned,2024,1
ORD0000608,CUST01928,2024-08-19,Online,ONLINE,Shipped,2024,8
ORD0000609,CUST04850,2023-07-29,App,ONLINE,Returned,2023,7
ORD0000610,CUST02682,2023-09-01,Online,ONLINE,Cancelled,2023,9
ORD0000611,CUST01275,2023-06-11,Online,ONLINE,Returned,2023,6
ORD0000612,CUST03813,2024-03-24,Store,STORE017,Delivered,2024,3
ORD0000613,CUST01987,2024-05-19,App,ONLINE,Delivered,2024,5
ORD0000614,CUST00378,2024-05-20,Online,ONLINE,Delivered,2024,5
ORD0000615,CUST04516,2023-08-19,App,ONLINE,Shipped,2023,8
ORD0000616,CUST00811,2023-07-03,App,ONLINE,Shipped,2023,7
ORD0000617,CUST00009,2024-03-11,Store,STORE013,Shipped,2024,3
ORD0000618,CUST00298,2023-02-23,Online,ONLINE,Shipped,2023,2
ORD0000619,CUST00891,2024-01-14,Store,STORE022,Delivered,2024,1
ORD0000620,CUST04857,2023-05-20,Online,ONLINE,Delivered,2023,5
ORD0000621,CUST01047,2024-05-15,Online,ONLINE,Delivered,2024,5
ORD0000622,CUST00346,2024-05-10,Store,STORE026,Returned,2024,5
ORD0000623,CUST00806,2023-01-13,Store,STORE041,Cancelled,2023,1
ORD0000624,CUST01913,2023-10-18,App,ONLINE,Shipped,2023,10
ORD0000625,CUST04108,2023-09-22,App,ONLINE,Returned,2023,9
ORD0000626,CUST02992,2024-03-11,Store,STORE045,Cancelled,2024,3
ORD0000627,CUST00862,2024-06-11,Online,ONLINE,Cancelled,2024,6
ORD0000628,CUST02119,2023-03-09,App,ONLINE,Returned,2023,3
ORD0000629,CUST02406,2024-12-02,Store,STORE045,Returned,2024,12
ORD0000630,CUST04206,2023-11-04,App,ONLINE,Returned,2023,11
ORD0000631,CUST02045,2024-05-13,App,ONLINE,Cancelled,2024,5
ORD0000632,CUST00485,2024-12-29,App,ONLINE,Cancelled,2024,12
ORD0000633,CUST04168,2024-08-19,Store,STORE040,Cancelled,2024,8
ORD0000634,CUST04710,2024-04-17,Store,STORE031,Shipped,2024,4
ORD0000635,CUST01102,2023-03-13,Store,STORE043,Shipped,2023,3
ORD0000636,CUST01242,2023-06-22,Store,STORE037,Returned,2023,6
ORD0000637,CUST02941,2023-12-20,Store,STORE039,Cancelled,2023,12
ORD0000638,CUST01062,2023-07-15,App,ONLINE,Shipped,2023,7
ORD0000639,CUST04778,2024-11-28,App,ONLINE,Returned,2024,11
ORD0000640,CUST02278,2023-04-20,App,ONLINE,Shipped,2023,4
ORD0000641,CUST03300,2023-03-12,Store,STORE011,Returned,2023,3
ORD0000642,CUST01288,2023-05-01,App,ONLINE,Cancelled,2023,5
ORD0000643,CUST04193,2024-01-04,App,ONLINE,Delivered,2024,1
ORD0000644,CUST03908,2024-03-12,Online,ONLINE,Returned,2024,3
ORD0000645,CUST04299,2023-11-07,Store,STORE031,Delivered,2023,11
ORD0000646,CUST03418,2024-07-31,Online,ONLINE,Returned,2024,7
ORD0000647,CUST03354,2024-03-03,App,ONLINE,Delivered,2024,3
ORD0000648,CUST02278,2023-10-15,App,ONLINE,Shipped,2023,10
ORD0000649,CUST02912,2023-05-26,Online,ONLINE,Cancelled,2023,5
ORD0000650,CUST00680,2023-06-14,Store,STORE038,Cancelled,2023,6
ORD0000651,CUST02079,2024-01-26,Store,STORE005,Delivered,2024,1
ORD0000652,CUST03746,2023-01-23,Store,STORE047,Shipped,2023,1
ORD0000653,CUST01357,2024-05-23,App,ONLINE,Shipped,2024,5
ORD0000654,CUST02076,2023-07-16,App,ONLINE,Delivered,2023,7
ORD0000655,CUST02165,2023-10-06,App,ONLINE,Shipped,2023,10
ORD0000656,CUST01003,2024-04-06,Online,ONLINE,Cancelled,2024,4
ORD0000657,CUST03192,2024-11-11,Online,ONLINE,Delivered,2024,11
ORD0000658,CUST01434,2023-07-09,Online,ONLINE,Shipped,2023,7
ORD0000659,CUST03769,2023-12-20,App,ONLINE,Cancelled,2023,12
ORD0000660,CUST02941,2023-01-28,App,ONLINE,Shipped,2023,1
ORD0000661,CUST02516,2023-05-04,App,ONLINE,Cancelled,2023,5
ORD0000662,CUST02701,2023-11-04,App,ONLINE,Delivered,2023,11
ORD0000663,CUST02178,2024-09-04,App,ONLINE,Cancelled,2024,9
ORD0000664,CUST01857,2024-03-22,Store,STORE039,Cancelled,2024,3
ORD0000665,CUST01861,2024-08-30,Store,STORE002,Delivered,2024,8
ORD0000666,CUST03945,2023-02-10,Store,STORE022,Shipped,2023,2
ORD0000667,CUST00610,2023-07-12,App,ONLINE,Delivered,2023,7
ORD0000668,CUST04044,2023-02-04,Online,ONLINE,Delivered,2023,2
ORD0000669,CUST00747,2023-05-12,App,ONLINE,Shipped,2023,5
ORD0000670,CUST04961,2023-10-27,Online,ONLINE,Cancelled,2023,10
ORD0000671,CUST03471,2023-04-04,Online,ONLINE,Returned,2023,4
ORD0000672,CUST04078,2023-05-12,Store,STORE016,Shipped,2023,5
ORD0000673,CUST02912,2024-02-14,Store,STORE039,Returned,2024,2
ORD0000674,CUST00364,2023-06-30,App,ONLINE,Shipped,2023,6
ORD0000675,CUST02775,2024-06-18,Store,STORE032,Returned,2024,6
ORD0000676,CUST01040,2024-08-16,Online,ONLINE,Shipped,2024,8
ORD0000677,CUST00725,2024-07-04,Store,STORE034,Cancelled,2024,7
ORD0000678,CUST00738,2023-11-17,Store,STORE012,Cancelled,2023,11
ORD0000679,CUST03187,2024-12-03,Store,STORE048,Cancelled,2024,12
ORD0000680,CUST00432,2024-08-28,Online,ONLINE,Cancelled,2024,8
ORD0000681,CUST01632,2024-04-14,App,ONLINE,Delivered,2024,4
ORD0000682,CUST04287,2024-05-27,Online,ONLINE,Delivered,2024,5
ORD0000683,CUST02454,2023-09-28,Online,ONLINE,Shipped,2023,9
ORD0000684,CUST02600,2024-11-01,Online,ONLINE,Delivered,2024,11
ORD0000685,CUST00507,2024-11-03,Store,STORE002,Cancelled,2024,11
ORD0000686,CUST04543,2023-07-30,App,ONLINE,Shipped,2023,7
ORD0000687,CUST01929,2024-05-12,App,ONLINE,Cancelled,2024,5
ORD0000688,CUST03834,2023-02-06,Online,ONLINE,Returned,2023,2
ORD0000689,CUST01922,2024-02-04,Online,ONLINE,Cancelled,2024,2
ORD0000690,CUST04786,2024-02-09,Online,ONLINE,Delivered,2024,2
ORD0000691,CUST01058,2024-03-05,App,ONLINE,Delivered,2024,3
ORD0000692,CUST04892,2023-09-05,Online,ONLINE,Delivered,2023,9
ORD0000693,CUST00510,2023-06-22,Online,ONLINE,Shipped,2023,6
ORD0000694,CUST02607,2024-06-28,Store,STORE025,Shipped,2024,6
ORD0000695,CUST01235,2023-05-10,Online,ONLINE,Cancelled,2023,5
ORD0000696,CUST04843,2023-06-12,App,ONLINE,Returned,2023,6
ORD0000697,CUST01575,2023-01-02,Online,ONLINE,Delivered,2023,1
ORD0000698,CUST00947,2023-06-17,App,ONLINE,Delivered,2023,6
ORD0000699,CUST04684,2024-05-21,App,ONLINE,Returned,2024,5
ORD0000700,CUST02877,2023-03-28,Store,STORE018,Delivered,2023,3
ORD0000701,CUST01582,2023-01-09,Online,ONLINE,Returned,2023,1
ORD0000702,CUST04236,2023-06-08,App,ONLINE,Cancelled,2023,6
ORD0000703,CUST02567,2023-02-12,Store,STORE019,Returned,2023,2
ORD0000704,CUST03274,2023-05-03,App,ONLINE,Returned,2023,5
ORD0000705,CUST01937,2023-04-20,Online,ONLINE,Returned,2023,4
ORD0000706,CUST02227,2024-11-01,Store,STORE017,Returned,2024,11
ORD0000707,CUST01416,2024-03-13,Store,STORE021,Shipped,2024,3
ORD0000708,CUST00191,2023-01-30,Store,STORE019,Cancelled,2023,1
ORD0000709,CUST00396,2023-03-03,Store,STORE008,Cancelled,2023,3
ORD0000710,CUST04744,2023-10-24,App,ONLINE,Shipped,2023,10
ORD0000711,CUST01384,2024-08-03,Store,STORE032,Cancelled,2024,8
ORD0000712,CUST01081,2024-06-07,App,ONLINE,Returned,2024,6
ORD0000713,CUST03850,2024-02-04,Online,ONLINE,Cancelled,2024,2
ORD0000714,CUST01988,2024-02-14,Online,ONLINE,Delivered,2024,2
ORD0000715,CUST03476,2023-04-18,Online,ONLINE,Returned,2023,4
ORD0000716,CUST04282,2023-01-13,Store,STORE009,Cancelled,2023,1
ORD0000717,CUST03960,2023-04-16,App,ONLINE,Cancelled,2023,4
ORD0000718,CUST00970,2024-08-06,Store,STORE018,Returned,2024,8
ORD0000719,CUST01043,2024-07-28,App,ONLINE,Shipped,2024,7
ORD0000720,CUST04028,2024-06-16,App,ONLINE,Delivered,2024,6
ORD0000721,CUST01677,2023-08-05,App,ONLINE,Returned,2023,8
ORD0000722,CUST02246,2024-05-07,Online,ONLINE,Shipped,2024,5
ORD0000723,CUST02582,2024-03-31,Online,ONLINE,Delivered,2024,3
ORD0000724,CUST04782,2023-12-18,App,ONLINE,Shipped,2023,12
ORD0000725,CUST03789,2024-03-08,Store,STORE034,Shipped,2024,3
ORD0000726,CUST00575,2024-04-22,Store,STORE047,Returned,2024,4
